text,label
"Los Angeles Dodgers Defeat Milwaukee Brewers In Game 7 For World Series Return. The Dodgers will face the Boston Red Sox in the Series, which begins Tuesday.",sport
British Woman Conquers World Conkers Championship With Only 20 Minutes Of Training. The British game requires players to smash each other's chestnuts.,sport
There's So Much Going On In Soccer Announcer's Goal Call For Ivan Rakitic. Sierd de Vos was a one-man sound-effects machine during the Barcelona-Tottenham match.,sport
NFL Pro Bowler Vontae Davis Quits Mid-Game: 'I Shouldn't Be Out There Anymore'. The Buffalo Bills cornerback reportedly changed into his street clothes and left the stadium while the game was still under way.,sport
Novak Djokovic Wins Fourth Wimbledon Title. The Serbian tennis star bested South African eighth seed Kevin Anderson.,sport
U.S. Olympic Committee Appoints First Female CEO Months After Nassar Scandal. Sarah Hirshland is currently the chief commercial officer for the U.S. Golf Association.,sport
"Runner Nearly Pulls Shorts Off Opponent, Pays Price For Attempted Pantsing. The bizarre incident went down during a 5,000-meter race in Switzerland.",sport
"Nigeria Soccer Captain's Father Kidnapped Before World Cup Game. John Obi Mikel's father was rescued almost a week later following a ""gun duel.""",sport
Iceland Holds Off Argentina In 1-1 Draw At First World Cup. Lionel Messi missed his chance to land a penalty-kick win after Iceland's first World Cup goal.,sport
"A World Cup Bandwagoner's Guide To Mexico, America's Team. Here's how to sound knowledgeable about your new favorite team.",sport
Ramadan's End Gives Muslim Players Reprieve As 2018 World Cup Begins. The tournament's start coincides with Eid al-Fitr and the end of the holy month of fasting.,sport
"Milwaukee Brewers Kill It In This 'Dumb And Dumber' Tribute. They've been first in their division, and now they're first in our hearts.",sport
"Jets Chairman Christopher Johnson Won't Fine Players For Anthem Protests. “I never want to put restrictions on the speech of our players.""",sport
Trump Posthumously Pardons Boxer Jack Johnson. The pardoning of the black heavyweight boxer is only the third posthumous pardon in U.S. history.,sport
Anna Kournikova Dancing With Her Bouncing Baby Is The Cutest Thing. The score is love-love.,sport
"Trump Says NFL Players Unwilling To Stand For Anthem Maybe 'Shouldn't Be In The Country'. ""I don’t think people should be staying in locker rooms,"" Trump told Fox News. ""You have to stand proudly for the national anthem or you shouldn’t be playing.""",sport
Brandi Chastain Totally Agrees Her Hall Of Fame Plaque Looks Nothing Like Her. Was it supposed to be Gary Busey or Mickey Rooney?,sport
NFL Bans Kneeling During The National Anthem. Teams can set their own policies for punishing players.,sport
"The History Of The National Anthem In Sports. How ""The Star-Spangled Banner"" became a part of American sports culture.",sport
Israeli Soccer Team Beitar Jerusalem To Add 'Trump' To Its Name. Beitar Jerusalem said it's making the move to honor the U.S. embassy's relocation.,sport
"Coach Tells Hurt UFC Fighter To Continue After She Says, 'I'm Done'. Raquel Pennington took even more of a beating in a bloody loss to champion Amanda Nunes.",sport
"$18 Derby Day Bet Wins Thrilled Texas Woman $1.23 Million. It was like a ""mini-lotto,"" says the Pick 5 winner.",sport
U.S. Olympic Committee Ignored Sexual Abuse Complaints Against Taekwondo Stars: Lawsuit. Over 45 women have accused Jean and Steven Lopez of sexual misconduct.,sport
"Why The Kentucky Derby Horses Have Such Interesting Names. This year's competitors include Free Drop Billy, Good Magic and Instilled Regard.",sport
Here's Why We Say The Expression 'Hands Down'. A little slice of trivia to wow your friends during the Kentucky Derby.,sport
"MLB Pitcher Punches Himself In Face Really Hard After Blowing Game. Astros reliever Ken Giles said he was ""frustrated.""",sport
How Nick Foles Got Back Up. The Super Bowl MVP chats with a childhood friend about his unusual journey from NFL backup to star to backup again.,sport
"Washington NFL Cheerleaders Say They Were Required To Pose Nude, Act As 'Escorts': Report. The New York Times report comes on the heels of two lawsuits from other teams' cheerleaders alleging discriminatory treatment.",sport
"Cowabunga! Brazilian Rodrigo Koxa Breaks World Record Surfing 80-Foot Wave. ""I got a present from God,"" the gutsy surfer said at a World Surf League ceremony.",sport
Shaquem Griffin Becomes First One-Handed Player Selected In NFL Draft. Griffin joins his twin brother Shaquil on the Seattle Seahawks.,sport
"Trump Meets The 2018 Olympic Team, With A Few Major Absences. Not present: Lindsay Vonn, Gus Kenworthy, Adam Rippon, Chloe Kim and more than a couple others.",sport
Super Runner Semenya Faces New Testosterone Limits In Sports Gender Battle. Officials grapple again with fair competition and gender definition.,sport
LeBron James Nails Incredible 3-Point Buzzer-Beater To Seal Game 5 For Cleveland. Game-winning shot puts Cleveland up 3-2 in playoff series against Indiana.,sport
"McKayla Maroney Says She Told Olympic Coach Of Nassar Abuse In 2011. Maroney told ""Dateline"" she reported the abuse to John Geddert during the 2011 World Championships, but he did nothing.",sport
"Colin Kaepernick Receives Amnesty International's Highest Honor For Activism. The NFL quarterback took a knee during the national anthem to protest police brutality and inequality, stirring a wave of activism in pro sports.",sport
"Lance Armstrong Settles $100 Million Federal Fraud Case For $5 Million. The former cycling champion was accused of defrauding his sponsor, the U.S. Postal Service, by using performance-enhancing drugs.",sport
The Karolyis Say They Had No Idea About Nassar Abuse At Their Training Facility. Martha and Bela Karolyi of the elite gymnastics training center the Karolyi Ranch finally broke their silence on Larry Nassar.,sport
"The NBA Shows Its Love For Gregg Popovich After Wife's Death. ""It's bigger than winning and losing,"" Warriors star Kevin Durant said.",sport
McKayla Maroney Says Larry Nassar Abused Her Hundreds Of Times. The Olympic gymnast said the now-imprisoned former USA Gymnastics team doctor groomed her with food.,sport
Desiree Linden Becomes First American Woman To Win Boston Marathon In 33 Years. The last time an American woman won was in 1985.,sport
Boxer Wearing 'America 1st' Shorts Gets Pounded By Mexican Opponent. The message on those boxing shorts is truly below the belt.,sport
The Yankees And Red Sox Brawl Because That's How It Must Be. Punches flew in the first series of the year between the rivals.,sport
"32-Year-Old Minor-Leaguer Called Up To Lakers Aces NBA Debut. ""The crowd, the lights -- it was once in a lifetime,"" Andre Ingram said after scoring 19 points.",sport
Meet The First UFC Fighter To Wear A Turban To A Match. Arjan Singh Bhullar is the UFC's first Sikh and first fighter of Indian descent.,sport
NHL Teams Honor Victims Of Canada's Junior Hockey Bus Crash. Teams in Canada and the United States came together as one to pay their respects to the young lives lost.,sport
"Sergio Garcia's 13-Stroke Masters Hole Shows Even A Champ Can Epically Fail. ""It's just one of those things,"" he said.",sport
"Conor McGregor Charged With Assault In Chaotic Attack Of Bus. The UFC star ""went bananas"" and shattered a window, injuring other fighters.",sport
"New England Patriots Player And Assistant Help Thwart School Shooting Threat. See something, say something.",sport
Coach Affiliated With USA Water Polo Charged With Sexually Abusing Underage Athletes. Bahram Hojreh allegedly molested seven girls while working as a coach in California.,sport
USA Taekwondo Coach Banned From Sport Over Sexual Assault Accusations. Jean Lopez has been accused of sexually abusing at least four female taekwondo athletes.,sport
The Legendary Cristiano Ronaldo Scores A Legendary 'Bicycle Kick' Goal. So utterly ridiculous.,sport
'Japan's Babe Ruth' Hits 1st MLB Homer 2 Days After His 1st Pitching Win. Shohei Ohtani's three-run blast traveled nearly 400 feet.,sport
"Villanova Dominates Michigan In NCAA Championship Game, Its Second Title In Three Years. Donte DiVincenzo came off the bench to pour in a game-high 31 points.",sport
"High School Basketball Player Pulls Off Jaw-Dropping Solo Alley-Oop. Tyler Williams said he wanted to ""spice up"" the game.",sport
Buzzer-Beater Gives Notre Dame Win Over Mississippi State In 2018 National Championship. Arike Ogunbowale drained a 3-pointer from the right corner with 0.1 seconds to play.,sport
"Michael Phelps To U.S. Olympic Committee: Do Something For Athletes With Depression. Most athletes experience post-Olympics depression, he said, and they need more help.",sport
The Plot To Put Amateurism And The NCAA In The Past. College basketball -- played by (honest) professionals. Just like the olden days.,sport
Students Singing National Anthem Kneel At MLB Game. Colin Kaepernick retweeted a picture of the apparent protest.,sport
Vegas Golden Knights Retire Jersey No. 58 To Honor Victims Of Last Year's Mass Shooting. The tribute came six months after the deadliest mass shooting in modern U.S. history.,sport
36-Year-Old Accountant Wins Ovation In Emergency NHL Debut. Scott Foster stopped every shot as the Chicago Blackhawks' emergency fill-in goalie.,sport
"Infamous Cristiano Ronaldo Sculptor Gets Another Try At The Soccer Star's Bust. It's a ""Ronal-Do over.""",sport
"Police Arrest Larry Nassar's Former Michigan State University Boss. William Strampel faces multiple charges, the specifics of which are still unknown.",sport
"No. 11 Loyola Chicago Reaches Final Four For First Time Since 1963. Sister Jean, Loyola's 98-year-old team chaplain, was there to cheer them as they defeated Kansas State.",sport
"First Player Of Color In The NHL, The Son Of Chinese Immigrants, Dies At 94. Larry Kwong fought racism and discrimination throughout his journey to the professional leagues.",sport
"Radio Host Defends 'F**k' Tweet At 98-Year-Old Nun And Team Chaplain. ""I don't regret the joke,"" Cody McClure said of his message about Sister Jean of Loyola University Chicago.",sport
"Nothing Says March Madness Like A Coach Stripping To The Waist. ""It's the happiest I've ever been in my life,"" Nevada coach Eric Musselman said.",sport
LeBron James Once Gained 7 Pounds In A Single NBA Playoff Game. Teammates who reportedly saw the scale confirmed the story.,sport
"Martina Navratilova: John McEnroe Made Far More For Wimbledon Commentary. ""It was a shock,"" the tennis great says in a gender pay-gap documentary.",sport
"Larry Nassar's Longtime Boss Reportedly Said In 2016 That He Thought Victims Were Lying. ""Patients lie to get doctors in trouble,"" the former dean of MSU's College of Osteopathic Medicine allegedly said.",sport
